t,open,high,low,close,volume
1752874200000,117731.8,117824.7,117731.8,117809.9,1046682.819101201
1752873900000,117824.2,117869.9,117686,117731.8,895736.910761785
1752873600000,117881.9,117881.9,117726.1,117824.2,1048217.822922463
1752873300000,117854,117897.6,117690.8,117881.9,1822978.09566435
1752873000000,117660,117876.7,117655,117854,4234393.966621165
1752872700000,117548,117662.8,117546.7,117659.9,1449416.531483732
1752872400000,117394.1,117554.9,117355,117548.1,825334.010746198
1752872100000,117389.9,117488,117385,117394,1133700.410962304
1752871800000,117464,117546.1,117366.2,117389.9,2786233.906138474
1752871500000,117015.9,117473.1,117000,117465,3101191.163349892
1752871200000,116866.4,117062.8,116850,117015.9,1700516.12983905
1752870900000,116817.9,117068.1,116817.8,116866.4,6540887.148424313
1752870600000,116993.5,117060,116811,116817.8,4773623.656956019
1752870300000,117064,117150.2,116928.8,116993.4,4470821.156004327
1752870000000,117100,117227.6,117022.2,117061,891213.060701706
1752869700000,117168,117258,117086.9,117100,933135.116083756
1752869400000,117175.9,117248,117120.9,117168,1480379.356982593
1752869100000,117270,117292,117123,117175.9,929250.812293448
1752868800000,117368.1,117412,117250.1,117271.5,1550965.929549946
1752868500000,117499.7,117499.9,117302.9,117368.1,1787065.501404626
1752868200000,117420,117498.7,117372,117498.7,980965.921246315
1752867900000,117484.9,117485,117333.3,117420,1291328.866655427
1752867600000,117572,117572,117421.1,117484.9,2271946.749730291
1752867300000,117690,117690,117546,117572.1,7272249.665615487
1752867000000,117801,117801,117656,117690,593808.353601019
1752866700000,117836.5,117878.2,117768,117801,2333344.625430468
1752866400000,117611.8,117836.6,117611.7,117836.6,11694865.08988516
1752866100000,117350,117611.8,117350,117611.8,2421782.323479273
1752865800000,117397.9,117397.9,117306,117349.9,1807558.446501959
1752865500000,117404,117404,117200,117397.9,4655244.589653876
1752865200000,117306,117420.3,117122.6,117404,5180260.261180249
1752864900000,117471.9,117492,117222.2,117306,2679698.822130387
1752864600000,117600,117620,117420,117471.9,1475704.231596434
1752864300000,117551.9,117599.9,117420,117599.9,732498.944649251
1752864000000,117550.6,117601.9,117536,117551.9,860394.860195457
1752863700000,117544,117683.9,117520.4,117550.6,934899.588574704
1752863400000,117678.8,117717.9,117536.9,117544,1168961.176582361
1752863100000,117607.9,117678.9,117520,117678.9,767480.097837716
1752862800000,117533.7,117608,117400,117607.9,2586632.918360433
1752862500000,117401.1,117631.9,117350,117533.7,2410297.626548256
1752862200000,117451,117469.2,117350,117401.1,1798819.359727288
1752861900000,117548.1,117552.2,117451,117451.1,1923208.747547412
1752861600000,117599.1,117610.7,117528.1,117548.1,2045144.93729966
1752861300000,117541.9,117660.2,117536,117599.1,1508846.625266075
1752861000000,117680,117688,117476.2,117540,5521074.639467461
1752860700000,117603.9,117701.9,117584,117679.9,3631418.729861676
1752860400000,117855.9,117856,117574.7,117603.9,3448177.285603544
1752860100000,117920,117920,117800,117855.9,1909364.003652896
1752859800000,117926.6,117960,117859.1,117920,2335299.14596008
1752859500000,117858.2,117994.8,117778,117926.7,3075991.66152631
1752859200000,117628.1,117888.7,117595.4,117862.3,1671301.509876797
1752858900000,117574.9,117714,117550,117628.1,1619509.315448543
1752858600000,117556.8,117628,117421.4,117574.9,1430277.952694963
1752858300000,117350.1,117627.9,117350,117556.7,1575609.086187201
1752858000000,117552.1,117653.8,117350,117350.1,5715163.991921842
1752857700000,117758.1,117846,117504,117552,2328872.826597546
1752857400000,117780,117794,117706.1,117758.1,1092932.751477136
1752857100000,117900.1,117920,117666.6,117779.9,1799047.035751366
1752856800000,117771.7,118012,117771.7,117900,1241827.684241124
1752856500000,117504.4,117771.7,117468.3,117771.7,2881778.951854395
1752856200000,117600,117655,117501,117504.4,1516396.689510882
1752855900000,117696,117714,117529.8,117600.1,1390171.781308628
1752855600000,117758.2,117816,117604,117695.9,2139508.719947897
1752855300000,117676.3,117791.3,117571.8,117758.2,2709556.518142983
1752855000000,117832,117910.4,117676.3,117676.3,4115109.180531386
1752854700000,117917.8,117991,117750,117832.1,1242262.793875939
1752854400000,117844.5,118057.9,117829.3,117917.9,2483333.537475289
1752854100000,117839.9,117896.6,117784,117844.4,843850.014079098
1752853800000,117742,118018,117742,117836,1260404.708425896
1752853500000,117656.1,117792,117474.5,117741.9,3772116.852028907
1752853200000,117760.4,117872,117450.9,117656.1,3168476.265213402
1752852900000,117856.1,117895.9,117638.1,117760.4,1333978.324290778
1752852600000,117757.2,117942.7,117756.3,117856.1,1816456.342228775
1752852300000,117530.4,117844.6,117514,117756.8,3073220.772497403
1752852000000,117580.1,117699.1,117494,117530.4,4433905.737750007
1752851700000,117750,117935.4,117568.2,117580.1,4303700.27932357
1752851400000,117939,118059.7,117750,117750.1,3015920.617043356
1752851100000,118114.1,118263.9,117938.9,117939,1998470.41575006
1752850800000,118132.1,118243.9,117966.7,118114.1,2975574.042216274
1752850500000,118182.7,118381.8,118114.1,118132.1,9497011.827955728
1752850200000,117900,118266.5,117871.3,118182.6,3154531.603658542
1752849900000,117766.9,118006.5,117748.3,117900.1,7242198.019673278
1752849600000,117537.5,117774.2,117292.6,117767,11324926.768427368
1752849300000,117746.4,117826.1,117500,117537.5,13190643.582378296
1752849000000,117928.7,118109.9,117692.4,117746.4,10884274.073761125
1752848700000,117804.1,118093,117786.2,117928.7,7933464.416128606
1752848400000,118321.8,118329.9,117739,117804,12911729.529305808
1752848100000,118984,119043.9,118153.3,118323.9,11073766.532527522
1752847800000,119175.5,119229.5,118984,118984,2887741.216848659
1752847500000,118818,119261,118733.5,119175.5,2636479.752774438
1752847200000,118768,118858,118691,118818,2146398.218093961
1752846900000,118663.8,118775.9,118604.2,118767.9,2028869.117379051
1752846600000,118760.1,118835.9,118660.2,118663.1,2911981.431698416
1752846300000,118638.2,118861.9,118608.6,118760.1,2461400.06644013
1752846000000,118809.2,118851.2,118480,118638.2,6825903.837561694
1752845700000,118660,118813.3,118564.9,118809.2,2949955.966980917
1752845400000,118780.4,118887.3,118620.1,118660,4023687.478389418
1752845100000,118704.2,118833.9,118704.2,118781.5,1468935.897917832
1752844800000,118847.2,118847.3,118636.3,118704.1,2789340.981348018
1752844500000,118867.9,118896.8,118760,118847.2,2093404.780220443
1752844200000,119125.8,119174.9,118867.9,118867.9,4097436.011989824
1752843900000,119016.1,119125.8,118901.5,119125.8,3657961.781959266
1752843600000,119430.1,119433.8,119016,119016,4735959.384955764
1752843300000,119473,119511.9,119430,119430.1,973567.082698839
1752843000000,119467.1,119515.1,119419.3,119473,2329822.840454841
1752842700000,119403.9,119484.9,119367.9,119467.1,1502488.669901559
1752842400000,119372.8,119462,119330,119404,3648127.340875133
1752842100000,119281.9,119381.2,119281.9,119372.8,932978.907192552
1752841800000,119199.5,119342.5,119199.5,119281.9,1193532.319397545
1752841500000,119277,119277.1,119128.1,119199.5,4801378.799896839
1752841200000,119313.9,119333.3,119268,119277,4830798.266661747
1752840900000,119298.3,119313.9,119248,119313.9,1308201.031612103
1752840600000,119207.7,119306,119206.1,119299.5,1197025.267800627
1752840300000,119226.1,119280,119183.3,119207.6,828348.824336772
1752840000000,119168.1,119250,119168,119226,967727.065962217
1752839700000,119102,119188,119102,119168,597271.262920857
1752839400000,119091.5,119115.9,119033.2,119101.9,457888.828760287
1752839100000,119097.9,119131.7,119060,119091.5,613547.731314141
1752838800000,119010.1,119105.7,118990,119097.9,2104923.083057216
1752838500000,118916,119039.4,118915.9,119010,698135.211683362
1752838200000,118884.1,118977.1,118792,118916,2219717.719045088
1752837900000,118812.1,118896,118810,118887.5,2352367.877870211
1752837600000,118961,118961,118773.8,118812.1,1182780.023629379
1752837300000,118978.6,119032,118944,118961,508888.507468151
1752837000000,119092.5,119101.9,118970.1,118978.7,2075990.972475249
1752836700000,119113,119113,119026.4,119092.5,1307478.228246344
1752836400000,119244.4,119282.1,119091.6,119113,3886049.620524051
1752836100000,119140,119257.6,119090,119244.3,2518400.518328607
1752835800000,119097.8,119173.9,119082.9,119140,3770779.45935551
1752835500000,118919.9,119098.8,118882,119097.9,3354806.0765698
1752835200000,118830,118920,118812,118920,1689069.906790954
1752834900000,118887.6,118904.7,118745.3,118829.9,1747905.687947256
1752834600000,118788,118916,118788,118887.6,1913306.087437399
1752834300000,118750,118897.3,118750,118788,1000494.717707795
1752834000000,118610.3,118749.9,118504.1,118749.9,1351176.081985784
1752833700000,118673.9,118720,118554.9,118610.3,3631504.821769511
1752833400000,118712.7,118760,118654,118674,1021042.527718658
1752833100000,118744.2,118810.8,118680,118712.7,1352269.690145394
1752832800000,118888.1,118936.7,118744.1,118744.2,2604654.236690134
1752832500000,118810,118934.5,118800,118888.1,1633805.788607467
1752832200000,118871.2,118997.3,118810,118810.1,1959792.616025191
1752831900000,118807.3,118965.4,118807.3,118871.2,4809381.706910033
1752831600000,118860.1,118898.9,118804,118807.3,1658827.204494788
1752831300000,118728.3,118865.9,118641.9,118860,1451276.967413421
1752831000000,118648.1,118747.9,118648.1,118728.3,1175861.209701305
1752830700000,118733.9,118734.1,118545.2,118648.1,4696943.26771577
1752830400000,118791.7,118828,118708,118733.9,1662575.275789083
1752830100000,118841.9,118842,118582.1,118791.6,4461629.388082987
1752829800000,118685.8,118887.4,118685.8,118842,3568667.279845631
1752829500000,118535.9,118722.9,118520,118685.8,4461146.881840147
1752829200000,118630.9,118650.8,118435.7,118534.8,7350670.744913208
1752828900000,118684.1,118695,118508,118630.9,4717736.400451994
1752828600000,118499.9,118703.7,118452,118684.1,5325241.999645714
1752828300000,118444.1,118538,118401,118499.9,9884273.584551637
1752828000000,118573.2,118614,118375.7,118444,10034197.227032389
1752827700000,118818,118823.9,118550,118573.2,7285122.613683981
1752827400000,119112.1,119112.1,118788,118818.1,8382619.468978416
1752827100000,119231.9,119231.9,119089.7,119115.8,3281076.384097105
1752826800000,119348,119376.7,119073.4,119231.9,4747475.11638374
1752826500000,119239.4,119400,119180,119347.1,2087356.553828556
1752826200000,119248.2,119390.4,119233.3,119239.4,2218061.000254436
1752825900000,119253.6,119341.9,119200,119248.3,6356395.964981454
1752825600000,119351.8,119470.5,119226.6,119253.5,4520623.818758103
1752825300000,119489.9,119585.2,119290,119352,9924301.67702507
1752825000000,119742.1,119760.9,119423,119487.2,13119077.026539813
1752824700000,119845.9,119848.6,119723.2,119742.1,7294310.960375517
1752824400000,119696,119853.6,119620,119846,9989517.755665658
1752824100000,119683.1,119743.9,119648.3,119694.1,6423398.759988853
1752823800000,119652,119762.9,119644.1,119683,6672632.592094562
1752823500000,119787.1,119798,119600,119652,7327544.084802964
1752823200000,119843.9,119920,119778.3,119787,5001160.24890079
1752822900000,120074,120074,119825.7,119843.8,5789514.610503735
1752822600000,120282,120282,119982.1,120073.9,5234744.895782303
1752822300000,120231.9,120377.8,120120,120281.9,7492362.965451984
1752822000000,120229.3,120268,120209.4,120230.7,4532460.560170837
1752821700000,120280,120338.2,120215.5,120229.2,1204126.286442127
1752821400000,120396.1,120449.9,120280,120280,3172550.796399962
1752821100000,120257,120448,120228.6,120396,2979363.301291607
1752820800000,120291.9,120292,120220.3,120256.9,1844687.1684118
1752820500000,120162.1,120292,120072.1,120292,1616522.187961324
1752820200000,120154.1,120232,120147,120162.1,1495872.992070349
1752819900000,120280.9,120282,120154.4,120154.4,1394933.736024442
1752819600000,120319.7,120328,120278.1,120280.9,2416354.142256394
1752819300000,120411.7,120411.8,120300,120320,2149030.550141951
1752819000000,120332,120448,120272.4,120411.7,876050.224956925
1752818700000,120467.7,120547.9,120286,120332,1809117.283984087
1752818400000,120584.6,120822.7,120364.6,120467.6,4036950.405221392
1752818100000,120543.6,120616,120505.8,120584.5,1813710.110163042
1752817800000,120417.9,120553.9,120417.9,120542.1,1529991.697496954
1752817500000,120274.8,120416.1,120274.7,120416.1,1303173.508087264
1752817200000,120376.9,120421.9,120274.7,120274.7,1031169.57181423
1752816900000,120478.5,120478.6,120332,120377,3785138.564557642
1752816600000,120542,120558,120452,120478.5,923801.352571018
1752816300000,120507.9,120584,120484.8,120542,1322792.992804106
1752816000000,120497.1,120598,120479.8,120509.1,1578642.029044588
1752815700000,120551.9,120609.8,120378,120498,3334601.159891415
1752815400000,120324,120635,120240.1,120551.9,2540074.048795876
1752815100000,120226.4,120410,120203.9,120324,5652469.810178201
1752814800000,120400.1,120421,120212,120226.4,1314330.675851236
1752814500000,120469.1,120482.5,120400,120401,821513.113827001
1752814200000,120419.2,120469,120415.4,120469,826539.017830018
1752813900000,120270,120419.5,120270,120419.2,1492582.340710305
1752813600000,120305.5,120321.5,120234.4,120270,1732788.26721598
1752813300000,120196,120308,120196,120305.5,1269508.458822178
1752813000000,120079.9,120209.9,120079.9,120196,1715789.838785616
1752812700000,119851,120081.9,119851,120080,1372130.326322591
1752812400000,119850.2,119914.3,119826.2,119851.1,787473.637443257
1752812100000,119883.9,119921.4,119835.5,119850.2,1893823.733704384
1752811800000,119907.3,119948,119739.1,119883.9,4581380.478546568
1752811500000,120000.1,120018.1,119900,119907.3,1984890.011768338
1752811200000,120219.5,120219.5,120000.2,120000.2,2796370.844962369
1752810900000,120222,120257.6,120183.4,120219.4,1866815.012855023
1752810600000,120212.1,120261.9,120171.8,120222.1,4192689.859581853
1752810300000,120333.2,120492.8,120212,120212.1,2487998.060788169
1752810000000,120180.1,120333.2,120171.8,120333.2,1197421.638342311
1752809700000,120032.2,120213.1,120032.2,120180,927349.121858507
1752809400000,120063.9,120087.9,120008,120034,2513811.134104963
1752809100000,120065,120129.9,119991.2,120063.5,2379766.196929699
1752808800000,120184.1,120184.1,120015,120065,1057966.839643169
1752808500000,120099.5,120227.2,120099.4,120186,1301323.197989577
1752808200000,120006.7,120154,120006.7,120099.5,988134.701079369
1752807900000,119974.5,120099.9,119974.5,120006.7,1060126.483831645
1752807600000,120086,120140,119944.2,119974.5,1993604.645441856
1752807300000,120201.2,120210.9,120064,120086,990995.861815623
1752807000000,120185,120231.9,120109.5,120201.2,1281159.59130376
1752806700000,120280.9,120285.9,120100,120184.9,1349908.384906048
1752806400000,120326,120366,120229.6,120280.8,1790608.992070545
1752806100000,120352,120388.8,120260.1,120326,2066695.293736061
1752805800000,120214.3,120352.1,120120.4,120352.1,1629101.795797765
1752805500000,120041,120324.3,120015,120214.4,2080135.693495509
1752805200000,119984,120061.5,119913.7,120041,1698994.549894297
1752804900000,120102.1,120102.1,119854.4,119984,1344271.157710038
1752804600000,120110.1,120246.9,120102.1,120102.1,1931106.312907481
1752804300000,120150,120210.9,119901.3,120110,3017916.005939626
1752804000000,120342,120350,120056.9,120150,3089803.152364867
1752803700000,120304,120383.2,120294.1,120341.9,1332134.067382972
1752803400000,120294,120363.9,120275,120302,1363724.873681494
1752803100000,120364,120470,120254,120294,2435509.169353193
1752802800000,120516,120776,120290.6,120364,7244626.38542682
1752802500000,120386.2,120550,120349.9,120516,4223235.235268716
1752802200000,120171.9,120484,120035.4,120387,2292556.925030655
